arquivo_origem;data_extracao;numero_ata;uasg_gerenciadora;numero_item;codigo_pdm;descricao_item;fornecedor_cnpj;fornecedor_nome;codigo_unidade;nome_unidade;tipo_unidade;sigla_unidade;aceita_adesao;quantidade_registrada;saldo_adesoes;saldo_remanejamento_empenho;qtd_limite_adesao;qtd_limite_informado_compra;quantidade_empenhada;data_inclusao;data_atualizacao;data_exclusao
atas_unidades_RT_00011_2024_00289_p1.json;2026-02-20 11:29:26;00011/2024;158132;00289;19714;LEGUME EM CONSERVA, TIPO MILHO VERDE;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00289_p1.json;2026-02-20 11:29:26;00011/2024;158132;00289;19714;LEGUME EM CONSERVA, TIPO MILHO VERDE;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;CX;Não;115,00;0,00;77,00;0,00;;;27/03/2024;03/10/2024;
atas_unidades_RT_00011_2024_00290_p1.json;2026-02-20 11:36:52;00011/2024;158132;00290;10213;ÓLEO VEGETAL, MATÉRIA PRIMA SOJA, TIPO DEGOMADO;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00290_p1.json;2026-02-20 11:36:52;00011/2024;158132;00290;10213;ÓLEO VEGETAL, MATÉRIA PRIMA SOJA, TIPO DEGOMADO;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;CX;Não;853,00;0,00;569,00;0,00;;;27/03/2024;03/10/2024;
atas_unidades_RT_00011_2024_00291_p1.json;2026-02-20 11:36:52;00011/2024;158132;00291;19586;OVO, ORIGEM GALINHA, GRUPO BRANCO, CLASSE A, TIPO GRANDE;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00291_p1.json;2026-02-20 11:36:52;00011/2024;158132;00291;19586;OVO, ORIGEM GALINHA, GRUPO BRANCO, CLASSE A, TIPO GRANDE;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;CX;Não;400,00;0,00;267,00;0,00;;;27/03/2024;03/10/2024;
atas_unidades_RT_00011_2024_00292_p1.json;2026-02-20 11:29:30;00011/2024;158132;00292;19721;PÃO, BASE DE FARINHA DE TRIGO REFINADA, TIPO DE FORMA, TIPO ADICIONAL DE LEITE , APRESENTAÇÃO FATIADO, TIPO EMBALAGEM EMBALAGEM INDIVIDUAL;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00292_p1.json;2026-02-20 11:29:30;00011/2024;158132;00292;19721;PÃO, BASE DE FARINHA DE TRIGO REFINADA, TIPO DE FORMA, TIPO ADICIONAL DE LEITE , APRESENTAÇÃO FATIADO, TIPO EMBALAGEM EMBALAGEM INDIVIDUAL;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;CX;Não;14400,00;0,00;9600,00;0,00;;;27/03/2024;03/10/2024;
atas_unidades_RT_00011_2024_00294_p1.json;2026-02-20 11:29:26;00011/2024;158132;00294;19772;LEGUME IN NATURA, TIPO PEPINO;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00294_p1.json;2026-02-20 11:29:26;00011/2024;158132;00294;19772;LEGUME IN NATURA, TIPO PEPINO;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;CX;Não;720,00;0,00;480,00;0,00;;;27/03/2024;03/10/2024;
atas_unidades_RT_00011_2024_00295_p1.json;2026-02-20 11:37:07;00011/2024;158132;00295;09382;PEIXE IN NATURA, VARIEDADE TILÁPIA, TIPO CORTE FILÉ, APRESENTAÇÃO SEM PELE, ESTADO DE CONSERVAÇÃO CONGELADO(A);40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00295_p1.json;2026-02-20 11:37:07;00011/2024;158132;00295;09382;PEIXE IN NATURA, VARIEDADE TILÁPIA, TIPO CORTE FILÉ, APRESENTAÇÃO SEM PELE, ESTADO DE CONSERVAÇÃO CONGELADO(A);40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;CX;Não;403,00;0,00;269,00;0,00;;;27/03/2024;03/10/2024;
atas_unidades_RT_00011_2024_00297_p1.json;2026-02-20 11:36:52;00011/2024;158132;00297;11534;QUEIJO, ORIGEM DE VACA, VARIEDADE MUÇARELA, APRESENTAÇÃO PEÇA;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00297_p1.json;2026-02-20 11:36:52;00011/2024;158132;00297;11534;QUEIJO, ORIGEM DE VACA, VARIEDADE MUÇARELA, APRESENTAÇÃO PEÇA;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;CX;Não;388,00;0,00;259,00;0,00;;;27/03/2024;03/10/2024;
atas_unidades_RT_00011_2024_00298_p1.json;2026-02-20 11:36:54;00011/2024;158132;00298;19773;VERDURA IN NATURA, TIPO REPOLHO BRANCO/ VERDE;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00298_p1.json;2026-02-20 11:36:54;00011/2024;158132;00298;19773;VERDURA IN NATURA, TIPO REPOLHO BRANCO/ VERDE;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;CX;Não;624,00;0,00;416,00;0,00;;;27/03/2024;03/10/2024;
atas_unidades_RT_00011_2024_00301_p1.json;2026-02-20 11:12:42;00011/2024;158132;00301;00852;SAL, TIPO REFINADO, APLICAÇÃO ALIMENTÍCIA, TEOR MÁXIMO SÓDIO 390 MG/G, ADITIVOS IODATO DE POTASSIO E ANTIUMECTANTE FERROCIANETO D E;10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00301_p1.json;2026-02-20 11:12:42;00011/2024;158132;00301;00852;SAL, TIPO REFINADO, APLICAÇÃO ALIMENTÍCIA, TEOR MÁXIMO SÓDIO 390 MG/G, ADITIVOS IODATO DE POTASSIO E ANTIUMECTANTE FERROCIANETO D E;10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;CX;Não;288,00;0,00;144,00;0,00;;;27/03/2024;03/10/2024;
atas_unidades_RT_00011_2024_00303_p1.json;2026-02-20 11:12:36;00011/2024;158132;00303;00948;SUCO, APRESENTAÇÃO LÍQUIDO, SABOR LIMÃO, TIPO NATURAL, CARACTERÍSTICAS ADICIONAIS CONCENTRADO;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00303_p1.json;2026-02-20 11:12:36;00011/2024;158132;00303;00948;SUCO, APRESENTAÇÃO LÍQUIDO, SABOR LIMÃO, TIPO NATURAL, CARACTERÍSTICAS ADICIONAIS CONCENTRADO;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;CX;Não;50,00;0,00;29,00;0,00;;;27/03/2024;03/10/2024;
atas_unidades_RT_00011_2024_00304_p1.json;2026-02-20 11:12:36;00011/2024;158132;00304;00948;SUCO, APRESENTAÇÃO LÍQUIDO, SABOR MANGA, TIPO NATURAL, CARACTERÍSTICAS ADICIONAIS CONCENTRADO, RENDIMENTO MÍNIMO, 1 PARTE DE SUCO-;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00304_p1.json;2026-02-20 11:12:36;00011/2024;158132;00304;00948;SUCO, APRESENTAÇÃO LÍQUIDO, SABOR MANGA, TIPO NATURAL, CARACTERÍSTICAS ADICIONAIS CONCENTRADO, RENDIMENTO MÍNIMO, 1 PARTE DE SUCO-;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;CX;Não;50,00;0,00;25,00;0,00;;;27/03/2024;03/10/2024;
atas_unidades_RT_00011_2024_00305_p1.json;2026-02-20 11:12:36;00011/2024;158132;00305;00948;SUCO, APRESENTAÇÃO CONCENTRADO, SABOR CAJÚ, TIPO INDUSTRIALIZADO, CARACTERÍSTICAS ADICIONAIS SEM AÇUCAR E SEM GLÚTEN;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00305_p1.json;2026-02-20 11:12:36;00011/2024;158132;00305;00948;SUCO, APRESENTAÇÃO CONCENTRADO, SABOR CAJÚ, TIPO INDUSTRIALIZADO, CARACTERÍSTICAS ADICIONAIS SEM AÇUCAR E SEM GLÚTEN;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;CX;Não;50,00;0,00;25,00;0,00;;;27/03/2024;03/10/2024;
atas_unidades_RT_00011_2024_00306_p1.json;2026-02-20 11:12:43;00011/2024;158132;00306;00948;SUCO, APRESENTAÇÃO LÍQUIDO, SABOR GOIABA, TIPO NATURAL, CARACTERÍSTICAS ADICIONAIS CONCENTRADO, RENDIMENTO MÍNIMO, 1 PARTE DE SUCO-;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00306_p1.json;2026-02-20 11:12:43;00011/2024;158132;00306;00948;SUCO, APRESENTAÇÃO LÍQUIDO, SABOR GOIABA, TIPO NATURAL, CARACTERÍSTICAS ADICIONAIS CONCENTRADO, RENDIMENTO MÍNIMO, 1 PARTE DE SUCO-;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;CX;Não;50,00;0,00;25,00;0,00;;;27/03/2024;03/10/2024;
atas_unidades_RT_00011_2024_00307_p1.json;2026-02-20 11:12:36;00011/2024;158132;00307;00948;SUCO, APRESENTAÇÃO LÍQUIDO, SABOR MARACUJÁ, TIPO NATURAL, CARACTERÍSTICAS ADICIONAIS CONCENTRADO, RENDIMENTO MÍNIMO, 1 PARTE DE SUCO-;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00307_p1.json;2026-02-20 11:12:36;00011/2024;158132;00307;00948;SUCO, APRESENTAÇÃO LÍQUIDO, SABOR MARACUJÁ, TIPO NATURAL, CARACTERÍSTICAS ADICIONAIS CONCENTRADO, RENDIMENTO MÍNIMO, 1 PARTE DE SUCO-;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;CX;Não;50,00;0,00;25,00;0,00;;;27/03/2024;03/10/2024;
atas_unidades_RT_00011_2024_00308_p1.json;2026-02-20 11:12:38;00011/2024;158132;00308;00948;SUCO, APRESENTAÇÃO CONCENTRADO, SABOR UVA, TIPO INDUSTRIALIZADO, CARACTERÍSTICAS ADICIONAIS SEM AÇUCAR E SEM GLÚTEN;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00308_p1.json;2026-02-20 11:12:38;00011/2024;158132;00308;00948;SUCO, APRESENTAÇÃO CONCENTRADO, SABOR UVA, TIPO INDUSTRIALIZADO, CARACTERÍSTICAS ADICIONAIS SEM AÇUCAR E SEM GLÚTEN;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;CX;Não;50,00;0,00;25,00;0,00;;;27/03/2024;03/10/2024;
atas_unidades_RT_00011_2024_00312_p1.json;2026-02-20 11:12:38;00011/2024;158132;00312;00853;VINAGRE, MATÉRIA-PRIMA FERMENTADO ACÉTICO DE ÁLCOOL E VINHO TINTO, TIPO AGRIN, ASPECTO FÍSICO LÍQUIDO;10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00312_p1.json;2026-02-20 11:12:38;00011/2024;158132;00312;00853;VINAGRE, MATÉRIA-PRIMA FERMENTADO ACÉTICO DE ÁLCOOL E VINHO TINTO, TIPO AGRIN, ASPECTO FÍSICO LÍQUIDO;10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;CX;Não;384,00;0,00;256,00;0,00;;;27/03/2024;03/10/2024;
atas_unidades_RT_00011_2024_00314_p1.json;2026-02-20 11:12:37;00011/2024;158132;00314;19789;FRUTA, TIPO ABACAXI PÉROLA, APRESENTAÇÃO NATURAL;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;DR;Não;100,00;0,00;100,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00314_p1.json;2026-02-20 11:12:37;00011/2024;158132;00314;19789;FRUTA, TIPO ABACAXI PÉROLA, APRESENTAÇÃO NATURAL;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00315_p1.json;2026-02-20 11:12:50;00011/2024;158132;00315;19772;LEGUME IN NATURA, TIPO ABÓBORA CABOTIÁ/ JAPONESA, ADICIONAL CORTADO;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;DR;Não;300,00;0,00;300,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00315_p1.json;2026-02-20 11:12:50;00011/2024;158132;00315;19772;LEGUME IN NATURA, TIPO ABÓBORA CABOTIÁ/ JAPONESA, ADICIONAL CORTADO;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00316_p1.json;2026-02-20 11:12:51;00011/2024;158132;00316;19772;LEGUME IN NATURA, TIPO ABOBRINHA DE PESCOÇO/ MENINA;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;DR;Não;100,00;0,00;100,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00316_p1.json;2026-02-20 11:12:51;00011/2024;158132;00316;19772;LEGUME IN NATURA, TIPO ABOBRINHA DE PESCOÇO/ MENINA;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00318_p1.json;2026-02-20 11:12:40;00011/2024;158132;00318;19777;AÇÚCAR, TIPO CRISTAL;10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;DR;Não;56,00;0,00;56,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00318_p1.json;2026-02-20 11:12:40;00011/2024;158132;00318;19777;AÇÚCAR, TIPO CRISTAL;10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00321_p1.json;2026-02-20 11:12:41;00011/2024;158132;00321;19774;CONDIMENTO, TIPO ALHO, APRESENTAÇÃO NATURAL, ADICIONAL CABEÇA;10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;DR;Não;346,00;0,00;346,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00321_p1.json;2026-02-20 11:12:41;00011/2024;158132;00321;19774;CONDIMENTO, TIPO ALHO, APRESENTAÇÃO NATURAL, ADICIONAL CABEÇA;10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00324_p1.json;2026-02-20 11:12:40;00011/2024;158132;00324;04552;CARNE DEFUMADA, TIPO CORTE TOUCINHO (BACON), TIPO ANIMAL SUÍNA, APRESENTAÇÃO EM MANTAS, ESTADO DE CONSERVAÇÃO RESFRIADO(A);40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;DR;Não;87,00;0,00;87,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00324_p1.json;2026-02-20 11:12:40;00011/2024;158132;00324;04552;CARNE DEFUMADA, TIPO CORTE TOUCINHO (BACON), TIPO ANIMAL SUÍNA, APRESENTAÇÃO EM MANTAS, ESTADO DE CONSERVAÇÃO RESFRIADO(A);40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00325_p1.json;2026-02-20 11:12:40;00011/2024;158132;00325;19789;FRUTA, TIPO BANANA NANICA/ BANANA D'ÁGUA, APRESENTAÇÃO NATURAL;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;DR;Não;615,00;0,00;615,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00325_p1.json;2026-02-20 11:12:40;00011/2024;158132;00325;19789;FRUTA, TIPO BANANA NANICA/ BANANA D'ÁGUA, APRESENTAÇÃO NATURAL;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00328_p1.json;2026-02-20 11:12:44;00011/2024;158132;00328;19772;LEGUME IN NATURA, TIPO BERINJELA;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;DR;Não;120,00;0,00;120,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00328_p1.json;2026-02-20 11:12:44;00011/2024;158132;00328;19772;LEGUME IN NATURA, TIPO BERINJELA;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00329_p1.json;2026-02-20 11:12:42;00011/2024;158132;00329;19772;LEGUME IN NATURA, TIPO BETERRABA;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;DR;Não;300,00;0,00;300,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00329_p1.json;2026-02-20 11:12:42;00011/2024;158132;00329;19772;LEGUME IN NATURA, TIPO BETERRABA;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00330_p1.json;2026-02-20 11:12:41;00011/2024;158132;00330;00883;BISCOITO, SABOR MAIZENA, CARACTERÍSTICAS ADICIONAIS SEM LACTOSE, TIPO BOLACHA, INGREDIENTES SEM GORDURA TRANS;10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;DR;Não;150,00;0,00;150,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00330_p1.json;2026-02-20 11:12:41;00011/2024;158132;00330;00883;BISCOITO, SABOR MAIZENA, CARACTERÍSTICAS ADICIONAIS SEM LACTOSE, TIPO BOLACHA, INGREDIENTES SEM GORDURA TRANS;10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00331_p1.json;2026-02-20 11:13:08;00011/2024;158132;00331;00883;BISCOITO, APRESENTAÇÃO QUADRADO, SABOR CREAM CRACKER, CLASSIFICAÇÃO SALGADO, CARACTERÍSTICAS ADICIONAIS SEM RECHEIO, APLICAÇÃO ALIMENTAÇÃO HUMANA;10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;DR;Não;150,00;0,00;150,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00331_p1.json;2026-02-20 11:13:08;00011/2024;158132;00331;00883;BISCOITO, APRESENTAÇÃO QUADRADO, SABOR CREAM CRACKER, CLASSIFICAÇÃO SALGADO, CARACTERÍSTICAS ADICIONAIS SEM RECHEIO, APLICAÇÃO ALIMENTAÇÃO HUMANA;10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00333_p1.json;2026-02-20 11:29:09;00011/2024;158132;00333;19764;CHOCOLATE, TIPO PRETO, APRESENTAÇÃO PÓ, SABOR TRADICIONAL;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;DR;Não;300,00;0,00;300,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00333_p1.json;2026-02-20 11:29:09;00011/2024;158132;00333;19764;CHOCOLATE, TIPO PRETO, APRESENTAÇÃO PÓ, SABOR TRADICIONAL;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00334_p1.json;2026-02-20 11:12:51;00011/2024;158132;00334;19766;CAFÉ, APRESENTAÇÃO TORRADO MOÍDO, INTENSIDADE SUAVE, TIPO TRADICIONAL, EMPACOTAMENTO VÁCUO;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;DR;Não;10,00;0,00;10,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00334_p1.json;2026-02-20 11:12:51;00011/2024;158132;00334;19766;CAFÉ, APRESENTAÇÃO TORRADO MOÍDO, INTENSIDADE SUAVE, TIPO TRADICIONAL, EMPACOTAMENTO VÁCUO;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;;;27/03/2024;27/03/2024;
atas_unidades_RT_00011_2024_00335_p1.json;2026-02-20 11:12:47;00011/2024;158132;00335;04548;CARNE BOVINA IN NATURA, TIPO CORTE ACÉM, APRESENTAÇÃO PEÇA INTEIRA, PROCESSAMENTO SEM OSSO, ESTADO DE CONSERVAÇÃO CONGELADO(A);10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;DR;Não;1731,00;0,00;1731,00;0,00;;;27/03/2024;27/03/2024;
