arquivo_origem;data_extracao;numero_ata;numero_item;codigo_unidade;nome_unidade;tipo_participacao;quantidade_registrada;quantidade_empenhada;saldo_empenho;data_inclusao;data_atualizacao
atas_saldos_RT_00001_2023_p1.json;2026-03-20 12:03:47;00001/2023;00005;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;230,00;1,50;228,50;;20/11/2025
atas_saldos_RT_00001_2023_p1.json;2026-03-20 12:03:47;00001/2023;00005;158139;INST.FED.DE EDUC.,CIENC.E TEC.FLUMINENSE;PARTICIPANTE;78,00;2,00;76,00;;20/11/2025
atas_saldos_RT_00001_2023_p1.json;2026-03-20 12:03:47;00001/2023;00005;158146;INST.FED.DE EDUC.,CIENC.E TEC.DO PIAUI;PARTICIPANTE;200,00;85,37;114,63;;20/11/2025
atas_saldos_RT_00001_2023_p1.json;2026-03-20 12:03:47;00001/2023;00005;158153;INST.FED.DE EDUC.,CIENC.E TEC.DE GOIAS;PARTICIPANTE;100,00;1,00;99,00;;20/11/2025
atas_saldos_RT_00001_2023_p1.json;2026-03-20 12:03:47;00001/2023;00005;158283;INST.FED.DO MARANHAO/CAMPUS BURITICUPU;NÃO PARTICIPANTE;80,00;4,00;76,00;;20/11/2025
atas_saldos_RT_00001_2023_p1.json;2026-03-20 12:03:47;00001/2023;00005;158292;INST.FED.DO MARANHAO/CAMPUS ALCANTARA;NÃO PARTICIPANTE;30,00;10,00;20,00;;27/05/2025
atas_saldos_RT_00001_2023_p1.json;2026-03-20 12:03:47;00001/2023;00005;158296;INST.FED.DO MARANHAO/CAMPUS S.R.MANGABEIRAS;PARTICIPANTE;20,00;1,00;19,00;;27/05/2025
atas_saldos_RT_00001_2023_p1.json;2026-03-20 12:03:47;00001/2023;00005;158308;INST.FED.DO PARA/CAMPUS CASTANHAL;NÃO PARTICIPANTE;20,00;0,00;20,00;;20/11/2025
atas_saldos_RT_00001_2023_p1.json;2026-03-20 12:03:47;00001/2023;00005;158338;INST.FED.SUL-RIO-GRANDENSE/CAMPUS PASSO FUNDO;PARTICIPANTE;30,00;0,00;30,00;;20/11/2025
atas_saldos_RT_00001_2023_p1.json;2026-03-20 12:03:47;00001/2023;00005;158504;CAMPUS DE SANTA ROSA;PARTICIPANTE;40,00;0,00;40,00;;20/11/2025
atas_saldos_RT_00001_2023_p1.json;2026-03-20 12:03:47;00001/2023;00005;160155;COMANDO DE FRONTEIRA JAURU / 66º BI MTZ;NÃO PARTICIPANTE;65,00;9,43;55,57;;20/11/2025
atas_saldos_RT_00001_2023_p1.json;2026-03-20 12:03:47;00001/2023;00005;160422;COMANDO 1 BRIGADA DE CAVALARIA MECANIZADA;NÃO PARTICIPANTE;17,00;6,71;10,29;;20/11/2025
atas_saldos_RT_00001_2023_p1.json;2026-03-20 12:03:47;00001/2023;00005;193122;IBAMA - SUPERINTENDENCIA DE RORAIMA/RR;NÃO PARTICIPANTE;150,00;0,00;150,00;;20/11/2025
atas_saldos_RT_00001_2024_p1.json;2026-03-20 12:03:47;00001/2024;00001;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;1,00;0,00;1,00;;20/11/2025
atas_saldos_RT_00001_2024_p1.json;2026-03-20 12:03:47;00001/2024;00001;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;4,00;0,00;4,00;;20/11/2025
atas_saldos_RT_00001_2024_p1.json;2026-03-20 12:03:47;00001/2024;00002;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;1,00;0,00;1,00;;20/11/2025
atas_saldos_RT_00001_2025_p1.json;2026-03-20 12:03:47;00001/2025;00001;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;1,00;2,00;-1,00;;10/07/2025
atas_saldos_RT_00001_2025_p1.json;2026-03-20 12:03:47;00001/2025;00001;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;2,00;2,00;0,00;;10/07/2025
atas_saldos_RT_00001_2025_p1.json;2026-03-20 12:03:47;00001/2025;00001;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;1,00;2,00;-1,00;;10/07/2025
atas_saldos_RT_00001_2025_p1.json;2026-03-20 12:03:47;00001/2025;00001;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;1,00;2,00;-1,00;;01/08/2025
atas_saldos_RT_00001_2025_p1.json;2026-03-20 12:03:47;00001/2025;00001;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;1,00;2,00;-1,00;;10/07/2025
atas_saldos_RT_00001_2025_p1.json;2026-03-20 12:03:47;00001/2025;00001;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;1,00;2,00;-1,00;;11/07/2025
atas_saldos_RT_00001_2025_p1.json;2026-03-20 12:03:47;00001/2025;00001;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;1,00;2,00;-1,00;;07/08/2025
atas_saldos_RT_00001_2026_p1.json;2026-03-20 12:03:48;00001/2026;00007;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;1,00;1,00;0,00;;16/01/2026
atas_saldos_RT_00001_2026_p1.json;2026-03-20 12:03:48;00001/2026;00008;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;2,00;2,00;0,00;;16/01/2026
atas_saldos_RT_00001_2026_p1.json;2026-03-20 12:03:48;00001/2026;00009;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;2,00;0,84;1,16;;08/01/2026
atas_saldos_RT_00002_2023_p1.json;2026-03-20 12:03:48;00002/2023;00001;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;10,00;10,00;0,00;;05/11/2025
atas_saldos_RT_00002_2023_p1.json;2026-03-20 12:03:48;00002/2023;00001;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;2,00;2,00;0,00;;05/11/2025
atas_saldos_RT_00002_2023_p1.json;2026-03-20 12:03:48;00002/2023;00001;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;22,00;22,00;0,00;;05/11/2025
atas_saldos_RT_00002_2023_p1.json;2026-03-20 12:03:48;00002/2023;00001;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;23,00;15,00;8,00;;05/11/2025
atas_saldos_RT_00002_2023_p1.json;2026-03-20 12:03:48;00002/2023;00001;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;9,00;9,00;0,00;;05/11/2025
atas_saldos_RT_00002_2023_p1.json;2026-03-20 12:03:48;00002/2023;00001;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;24,00;24,00;0,00;;05/11/2025
atas_saldos_RT_00002_2023_p1.json;2026-03-20 12:03:48;00002/2023;00002;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;10,00;10,00;0,00;;05/11/2025
atas_saldos_RT_00002_2023_p1.json;2026-03-20 12:03:48;00002/2023;00002;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;4,00;4,00;0,00;;05/11/2025
atas_saldos_RT_00002_2023_p1.json;2026-03-20 12:03:48;00002/2023;00002;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;5,00;5,00;0,00;;05/11/2025
atas_saldos_RT_00002_2023_p1.json;2026-03-20 12:03:48;00002/2023;00002;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;20,00;20,00;0,00;;05/11/2025
atas_saldos_RT_00002_2023_p1.json;2026-03-20 12:03:48;00002/2023;00003;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;10,00;10,00;0,00;;05/11/2025
atas_saldos_RT_00002_2023_p1.json;2026-03-20 12:03:48;00002/2023;00003;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;22,00;22,00;0,00;;05/11/2025
atas_saldos_RT_00002_2023_p1.json;2026-03-20 12:03:48;00002/2023;00003;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;30,00;30,00;0,00;;05/11/2025
atas_saldos_RT_00002_2023_p1.json;2026-03-20 12:03:48;00002/2023;00003;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;5,00;5,00;0,00;;05/11/2025
atas_saldos_RT_00002_2023_p1.json;2026-03-20 12:03:48;00002/2023;00003;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;12,00;5,00;7,00;;05/11/2025
atas_saldos_RT_00002_2023_p1.json;2026-03-20 12:03:48;00002/2023;00003;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;6,00;6,00;0,00;;05/11/2025
atas_saldos_RT_00002_2023_p1.json;2026-03-20 12:03:48;00002/2023;00003;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;18,00;18,00;0,00;;05/11/2025
atas_saldos_RT_00002_2023_p1.json;2026-03-20 12:03:48;00002/2023;00003;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;20,00;20,00;0,00;;05/11/2025
atas_saldos_RT_00002_2023_p1.json;2026-03-20 12:03:48;00002/2023;00022;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;10,00;10,00;0,00;;05/11/2025
atas_saldos_RT_00002_2023_p1.json;2026-03-20 12:03:48;00002/2023;00022;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;10,00;10,00;0,00;;05/11/2025
atas_saldos_RT_00002_2023_p1.json;2026-03-20 12:03:48;00002/2023;00022;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;3,00;3,00;0,00;;05/11/2025
atas_saldos_RT_00002_2025_p1.json;2026-03-20 12:03:49;00002/2025;00002;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;120,00;120,00;0,00;;21/06/2025
atas_saldos_RT_00002_2025_p1.json;2026-03-20 12:03:49;00002/2025;00002;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;300,00;300,00;0,00;;14/07/2025
atas_saldos_RT_00002_2025_p1.json;2026-03-20 12:03:49;00002/2025;00002;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;90,00;90,00;0,00;;21/06/2025
atas_saldos_RT_00002_2025_p1.json;2026-03-20 12:03:49;00002/2025;00002;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;700,00;500,00;200,00;;21/06/2025
atas_saldos_RT_00002_2025_p1.json;2026-03-20 12:03:49;00002/2025;00002;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;300,00;300,00;0,00;;25/06/2025
atas_saldos_RT_00002_2025_p1.json;2026-03-20 12:03:49;00002/2025;00002;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;250,00;250,00;0,00;;27/06/2025
atas_saldos_RT_00002_2025_p1.json;2026-03-20 12:03:49;00002/2025;00002;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;250,00;250,00;0,00;;21/06/2025
atas_saldos_RT_00002_2025_p1.json;2026-03-20 12:03:49;00002/2025;00002;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;250,00;250,00;0,00;;24/06/2025
atas_saldos_RT_00002_2025_p1.json;2026-03-20 12:03:49;00002/2025;00002;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;100,00;100,00;0,00;;09/07/2025
atas_saldos_RT_00002_2025_p1.json;2026-03-20 12:03:49;00002/2025;00002;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;300,00;300,00;0,00;;21/06/2025
atas_saldos_RT_00002_2025_p1.json;2026-03-20 12:03:49;00002/2025;00002;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;250,00;200,00;50,00;;04/07/2025
atas_saldos_RT_00002_2025_p1.json;2026-03-20 12:03:49;00002/2025;00003;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;3600,00;1460,00;2140,00;;21/06/2025
atas_saldos_RT_00002_2025_p1.json;2026-03-20 12:03:49;00002/2025;00003;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;3000,00;3000,00;0,00;;14/07/2025
atas_saldos_RT_00002_2025_p1.json;2026-03-20 12:03:49;00002/2025;00003;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;3000,00;3000,00;0,00;;21/06/2025
atas_saldos_RT_00002_2025_p1.json;2026-03-20 12:03:49;00002/2025;00003;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;2000,00;200,00;1800,00;;21/06/2025
atas_saldos_RT_00002_2025_p1.json;2026-03-20 12:03:49;00002/2025;00003;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;4000,00;4000,00;0,00;;25/06/2025
atas_saldos_RT_00002_2025_p1.json;2026-03-20 12:03:49;00002/2025;00003;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;4000,00;3750,00;250,00;;20/11/2025
atas_saldos_RT_00002_2025_p1.json;2026-03-20 12:03:49;00002/2025;00003;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;4000,00;4000,00;0,00;;21/06/2025
atas_saldos_RT_00002_2025_p1.json;2026-03-20 12:03:49;00002/2025;00003;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;3000,00;3000,00;0,00;;24/06/2025
atas_saldos_RT_00002_2025_p1.json;2026-03-20 12:03:49;00002/2025;00003;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;800,00;800,00;0,00;;09/07/2025
atas_saldos_RT_00002_2025_p1.json;2026-03-20 12:03:49;00002/2025;00003;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;4000,00;4000,00;0,00;;21/06/2025
atas_saldos_RT_00002_2025_p1.json;2026-03-20 12:03:49;00002/2025;00003;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;4000,00;2000,00;2000,00;;04/07/2025
atas_saldos_RT_00003_2023_p1.json;2026-03-20 12:03:50;00003/2023;00005;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;10,00;10,00;0,00;;05/11/2025
atas_saldos_RT_00003_2023_p1.json;2026-03-20 12:03:50;00003/2023;00005;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;10,00;10,00;0,00;;05/11/2025
atas_saldos_RT_00003_2023_p1.json;2026-03-20 12:03:50;00003/2023;00005;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;5,00;5,00;0,00;;05/11/2025
atas_saldos_RT_00003_2023_p1.json;2026-03-20 12:03:50;00003/2023;00005;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;14,00;14,00;0,00;;05/11/2025
atas_saldos_RT_00003_2023_p1.json;2026-03-20 12:03:50;00003/2023;00005;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;50,00;50,00;0,00;;05/11/2025
atas_saldos_RT_00003_2023_p1.json;2026-03-20 12:03:50;00003/2023;00006;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;10,00;10,00;0,00;;05/11/2025
atas_saldos_RT_00003_2023_p1.json;2026-03-20 12:03:50;00003/2023;00006;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;177,00;177,00;0,00;;05/11/2025
atas_saldos_RT_00003_2023_p1.json;2026-03-20 12:03:50;00003/2023;00006;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;94,00;94,00;0,00;;05/11/2025
atas_saldos_RT_00003_2023_p1.json;2026-03-20 12:03:50;00003/2023;00006;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;10,00;10,00;0,00;;05/11/2025
atas_saldos_RT_00003_2023_p1.json;2026-03-20 12:03:50;00003/2023;00006;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;8,00;8,00;0,00;;05/11/2025
atas_saldos_RT_00003_2023_p1.json;2026-03-20 12:03:50;00003/2023;00007;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;10,00;10,00;0,00;;05/11/2025
atas_saldos_RT_00003_2023_p1.json;2026-03-20 12:03:50;00003/2023;00007;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;10,00;10,00;0,00;;05/11/2025
atas_saldos_RT_00003_2023_p1.json;2026-03-20 12:03:50;00003/2023;00007;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;26,00;15,00;11,00;;05/11/2025
atas_saldos_RT_00003_2023_p1.json;2026-03-20 12:03:50;00003/2023;00008;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;42,00;42,00;0,00;;05/11/2025
atas_saldos_RT_00003_2023_p1.json;2026-03-20 12:03:50;00003/2023;00008;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;22,00;22,00;0,00;;05/11/2025
atas_saldos_RT_00003_2023_p1.json;2026-03-20 12:03:50;00003/2023;00009;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;2,00;2,00;0,00;;05/11/2025
atas_saldos_RT_00003_2023_p1.json;2026-03-20 12:03:50;00003/2023;00009;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;2,00;2,00;0,00;;05/11/2025
atas_saldos_RT_00003_2023_p1.json;2026-03-20 12:03:50;00003/2023;00009;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;3,00;3,00;0,00;;05/11/2025
atas_saldos_RT_00003_2023_p1.json;2026-03-20 12:03:50;00003/2023;00009;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;8,00;4,00;4,00;;05/11/2025
atas_saldos_RT_00003_2024_p1.json;2026-03-20 12:03:50;00003/2024;00026;153063;UNIVERSIDADE FEDERAL DO PARA;NÃO PARTICIPANTE;400,00;67,00;333,00;;09/12/2025
atas_saldos_RT_00003_2024_p1.json;2026-03-20 12:03:50;00003/2024;00026;154039;FUNDACAO UNIVERSIDADE DO AMAZONAS;NÃO PARTICIPANTE;47,00;47,00;0,00;;27/11/2025
atas_saldos_RT_00003_2024_p1.json;2026-03-20 12:03:50;00003/2024;00026;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;100,00;40,00;60,00;;27/11/2025
atas_saldos_RT_00003_2024_p1.json;2026-03-20 12:03:50;00003/2024;00026;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;95,00;52,00;43,00;;27/11/2025
atas_saldos_RT_00003_2024_p1.json;2026-03-20 12:03:50;00003/2024;00026;158144;INST.FED.DE EDUC.,CIENC.E TEC.DO MATO GROSSO;NÃO PARTICIPANTE;40,00;40,00;0,00;;27/11/2025
atas_saldos_RT_00003_2024_p1.json;2026-03-20 12:03:50;00003/2024;00026;158280;IFPB - CAMPUS CAJAZEIRAS;NÃO PARTICIPANTE;60,00;60,00;0,00;;27/11/2025
atas_saldos_RT_00003_2024_p1.json;2026-03-20 12:03:50;00003/2024;00026;158364;IFSP - CAMPUS SALTO;NÃO PARTICIPANTE;68,00;44,00;24,00;;27/11/2025
atas_saldos_RT_00003_2024_p1.json;2026-03-20 12:03:50;00003/2024;00026;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;121,00;46,92;74,08;;27/11/2025
atas_saldos_RT_00003_2024_p1.json;2026-03-20 12:03:50;00003/2024;00026;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;236,00;84,00;152,00;;27/11/2025
atas_saldos_RT_00003_2024_p1.json;2026-03-20 12:03:50;00003/2024;00026;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;124,00;44,00;80,00;;27/11/2025
atas_saldos_RT_00003_2024_p1.json;2026-03-20 12:03:50;00003/2024;00026;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;100,00;73,00;27,00;;27/11/2025
atas_saldos_RT_00003_2024_p1.json;2026-03-20 12:03:50;00003/2024;00026;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;40,00;4,00;36,00;;27/11/2025
atas_saldos_RT_00003_2024_p1.json;2026-03-20 12:03:50;00003/2024;00026;158515;UNIVERSIDADE FEDERAL DO OESTE DO PARA;NÃO PARTICIPANTE;111,00;108,00;3,00;;22/12/2025
atas_saldos_RT_00003_2024_p1.json;2026-03-20 12:03:50;00003/2024;00026;158516;INST.FED.DE EDUC.,CIENC.E TEC.DE STA.CAT/IFSC;NÃO PARTICIPANTE;221,00;221,00;0,00;;27/11/2025
atas_saldos_RT_00003_2024_p1.json;2026-03-20 12:03:50;00003/2024;00026;158567;INST.FED.DO PARA/CAMPUS ITAITUBA;NÃO PARTICIPANTE;53,00;53,00;0,00;;27/11/2025
atas_saldos_RT_00003_2024_p1.json;2026-03-20 12:03:50;00003/2024;00026;158748;IFSP - CAMPUS ITAQUAQUECETUBA;NÃO PARTICIPANTE;10,00;10,00;0,00;;27/11/2025
atas_saldos_RT_00003_2024_p1.json;2026-03-20 12:03:50;00003/2024;00026;240129;CENTRO DE TECN. DA INF. RENATO ARCHER - CTI;NÃO PARTICIPANTE;60,00;60,00;0,00;;27/11/2025
atas_saldos_RT_00003_2025_p1.json;2026-03-20 12:03:51;00003/2025;00001;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;20,00;20,00;0,00;;25/06/2025
atas_saldos_RT_00003_2025_p1.json;2026-03-20 12:03:51;00003/2025;00001;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;20,00;5,00;15,00;;21/06/2025
atas_saldos_RT_00003_2025_p1.json;2026-03-20 12:03:51;00003/2025;00001;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;20,00;20,00;0,00;;21/06/2025
atas_saldos_RT_00003_2025_p1.json;2026-03-20 12:03:51;00003/2025;00001;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;20,00;20,00;0,00;;21/06/2025
atas_saldos_RT_00003_2025_p1.json;2026-03-20 12:03:51;00003/2025;00001;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;30,00;30,00;0,00;;21/06/2025
atas_saldos_RT_00004_2023_p1.json;2026-03-17 13:59:04;00004/2023;00004;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;5,00;5,00;0,00;;05/11/2025
atas_saldos_RT_00004_2023_p1.json;2026-03-17 13:59:04;00004/2023;00004;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;3,00;3,00;0,00;;05/11/2025
atas_saldos_RT_00004_2023_p1.json;2026-03-17 13:59:04;00004/2023;00004;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;10,00;5,00;5,00;;05/11/2025
atas_saldos_RT_00004_2023_p1.json;2026-03-17 13:59:04;00004/2023;00004;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;4,00;4,00;0,00;;05/11/2025
atas_saldos_RT_00004_2023_p1.json;2026-03-17 13:59:04;00004/2023;00004;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;2,00;2,00;0,00;;05/11/2025
atas_saldos_RT_00004_2023_p1.json;2026-03-17 13:59:04;00004/2023;00004;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;2,00;2,00;0,00;;05/11/2025
atas_saldos_RT_00004_2023_p1.json;2026-03-17 13:59:04;00004/2023;00004;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;5,00;5,00;0,00;;05/11/2025
atas_saldos_RT_00004_2024_p1.json;2026-03-20 12:03:51;00004/2024;00014;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;147,00;147,00;0,00;;17/06/2025
atas_saldos_RT_00004_2024_p1.json;2026-03-20 12:03:51;00004/2024;00014;158421;INST.FED. ESPIRITO SANTO/CAMPUS CARIACICA;NÃO PARTICIPANTE;160,00;160,00;0,00;;15/12/2025
atas_saldos_RT_00004_2025_p1.json;2026-03-20 12:03:52;00004/2025;00001;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;30,00;20,00;10,00;;01/09/2025
atas_saldos_RT_00004_2025_p1.json;2026-03-20 12:03:52;00004/2025;00002;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;4,00;2,00;2,00;;21/06/2025
atas_saldos_RT_00004_2025_p1.json;2026-03-20 12:03:52;00004/2025;00002;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;1,00;1,00;0,00;;21/06/2025
atas_saldos_RT_00004_2025_p1.json;2026-03-20 12:03:52;00004/2025;00003;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;30,00;13,00;17,00;;21/06/2025
atas_saldos_RT_00004_2025_p1.json;2026-03-20 12:03:52;00004/2025;00003;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;10,00;10,00;0,00;;21/06/2025
atas_saldos_RT_00004_2025_p1.json;2026-03-20 12:03:52;00004/2025;00003;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;12,00;12,00;0,00;;21/06/2025
atas_saldos_RT_00004_2025_p1.json;2026-03-20 12:03:52;00004/2025;00004;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;3,00;3,00;0,00;;26/06/2025
atas_saldos_RT_00004_2025_p1.json;2026-03-20 12:03:52;00004/2025;00005;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;18,00;18,00;0,00;;26/06/2025
atas_saldos_RT_00005_2023_p1.json;2026-03-20 12:03:53;00005/2023;00035;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;19,00;0,00;19,00;;20/11/2025
atas_saldos_RT_00005_2024_p1.json;2026-03-20 12:03:53;00005/2024;00001;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;42,00;42,00;0,00;;03/02/2025
atas_saldos_RT_00005_2024_p1.json;2026-03-20 12:03:53;00005/2024;00001;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;16,00;16,00;0,00;;17/09/2024
atas_saldos_RT_00005_2024_p1.json;2026-03-20 12:03:53;00005/2024;00002;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;27,00;27,00;0,00;;20/11/2025
atas_saldos_RT_00005_2024_p1.json;2026-03-20 12:03:53;00005/2024;00002;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;10,00;10,00;0,00;;17/09/2024
atas_saldos_RT_00005_2024_p1.json;2026-03-20 12:03:53;00005/2024;00003;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;20,00;20,00;0,00;;26/05/2025
atas_saldos_RT_00005_2024_p1.json;2026-03-20 12:03:53;00005/2024;00003;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;20,00;20,00;0,00;;17/09/2024
