arquivo_origem;data_extracao;numero_ata;numero_controle_pncp_ata;numero_controle_pncp_compra;id_compra;numero_item;numero_compra;ano_compra;modalidade_codigo;modalidade_nome;uasg_codigo;uasg_nome;codigo_item;codigo_pdm;nome_pdm;tipo_item;descricao_item;fornecedor_cnpj;fornecedor_nome;classificacao_fornecedor;situacao_sicaf;quantidade_homologada_item;quantidade_homologada_vencedor;quantidade_empenhada;maximo_adesao;valor_unitario;valor_total;percentual_maior_desconto;data_assinatura;data_vigencia_inicial;data_vigencia_final;item_excluido;data_inclusao;data_atualizacao
atas_itens_RT_2024_p1.json;2026-03-13 08:18:51;00010/2024;10673078000120-1-000002/2024-000001;10673078000120-1-000002/2024;15813205900082024;00051;90008;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;15008;;;Serviço;Prestação de Serviços de Motorista, Hora extra finais de semana e feriados, Ca mpus Tres Lagoas;08720790000191;POLO ADMINISTRACAO LTDA;001;1;48,00;48,00;0,00;96,00;42,29;2029,92;0,00;15/03/2024;16/03/2024;16/03/2025;Não;15/03/2024;15/03/2024
atas_itens_RT_2024_p1.json;2026-03-13 08:18:51;00010/2024;10673078000120-1-000002/2024-000001;10673078000120-1-000002/2024;15813205900082024;00052;90008;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;15008;;;Serviço;Prestação de Serviços de Motorista, Diária no país, Campus Tres Lagoas.;08720790000191;POLO ADMINISTRACAO LTDA;001;1;84,00;84,00;0,00;168,00;319,99;26879,16;0,00;15/03/2024;16/03/2024;16/03/2025;Não;15/03/2024;15/03/2024
atas_itens_RT_2025_p1.json;2026-03-13 08:28:17;00005/2025;10673078000120-1-000007/2025-000001;10673078000120-1-000007/2025;15813205901052025;00005;90105;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;465490;1055;ASSADEIRA;Material;ASSADEIRA, MATERIAL ALUMÍNIO, CARACTERÍSTICAS ADICIONAIS DIMENSÕES: 58X70 CM, COM 5 TIRAS, TIPO ESTEIRA PARA ASSAR PÃO;53385500000155;NOVA MESA UTILIDADES LTDA;001;1;20,00;20,00;0,00;0,00;54,88;1097,60;0,00;06/03/2025;07/03/2025;07/03/2026;Não;11/03/2025;11/03/2025
atas_itens_RT_2025_p1.json;2026-03-13 08:28:17;00006/2025;10673078000120-1-000007/2025-000002;10673078000120-1-000007/2025;15813205901052025;00004;90105;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;485588;1055;ASSADEIRA;Material;ASSADEIRA, MATERIAL ALUMÍNIO, CARACTERÍSTICAS ADICIONAIS DIMENSÕES: 60X40 CM;35088443000160;BRENO RAFAEL DAS CHAGAS BARBOSA;001;1;40,00;40,00;0,00;0,00;92,00;3680,00;0,00;06/03/2025;07/03/2025;07/03/2026;Não;11/03/2025;11/03/2025
atas_itens_RT_2025_p1.json;2026-03-13 08:28:17;00007/2025;10673078000120-1-000007/2025-000003;10673078000120-1-000007/2025;15813205901052025;00001;90105;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;486800;9358;SELADORA EMBALAGEM;Material;SELADORA EMBALAGEM, MATERIAL AÇO INOXIDÁVEL, VOLTAGEM 220 V, FUNCIONAMENTO MANUAL, APLICAÇÃO SELADORA/EMBALADROA FILME PVC, POTÊNCIA 400 W, LARGURA CARRETEL 50 CM;55918679000194;55.918.679 JORGE LUCAS SANTANA RAMOS;001;1;15,00;15,00;0,00;0,00;450,00;6750,00;0,00;06/03/2025;07/03/2025;07/03/2026;Não;11/03/2025;11/03/2025
atas_itens_RT_2025_p1.json;2026-03-13 08:28:17;00008/2025;10673078000120-1-000007/2025-000004;10673078000120-1-000007/2025;15813205901052025;00003;90105;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;308631;1026;FORNO ELÉTRICO;Material;FORNO ELÉTRICO, APLICAÇÃO INDUSTRIAL, VOLTAGEM 110/220 V, CAPACIDADE 750 PÃES/ HORA, CARACTERÍSTICAS ADICIONAIS 10 ESTEIRAS, VISOR DE VIDRO E FECHO REFORÇADO,COR-, MATERIAL EXTERNO FRENTE E PORTA EM AÇO INOXIDÁVEL ESCOVADO;08148745000104;R. A HERNANDES LTDA;001;1;4,00;4,00;0,00;0,00;9029,96;36119,84;0,00;06/03/2025;07/03/2025;07/03/2026;Não;12/03/2025;12/03/2025
atas_itens_RT_2025_p1.json;2026-03-13 08:28:17;00009/2025;10673078000120-1-000007/2025-000005;10673078000120-1-000007/2025;15813205901052025;00002;90105;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;364189;7765;FORNO INDUSTRIAL;Material;FORNO INDUSTRIAL, TIPO ELÉTRICO, MATERIAL CHAPA AÇO INOXIDÁVEL, ACABAMENTO SUPERFICIAL POLIDO, TENSÃO ALIMENTAÇÃO 220 V, CARACTERÍSTICAS ADICIONAIS PRATELEIRA REMOVÍVEL/PORTA VISOR VIDRO TEMPERADO, MATERIAL PUXADOR ANTITÉRMICO , FAIXA TEMPERATURA 0 A 300 °C;21548780000189;VSS COMERCIO E SERVICO LTDA;001;1;6,00;6,00;0,00;0,00;3283,00;19698,00;0,00;06/03/2025;07/03/2025;07/03/2026;Não;12/03/2025;12/03/2025
atas_itens_RT_2026_p1.json;2026-03-13 08:19:43;00006/2026;10673078000120-1-000007/2026-000001;10673078000120-1-000007/2026;15813206000562026;00001;00056;2026;06;Dispensa;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;459122;10832;PLACA IDENTIFICAÇÃO;Material;Placa Identificação - Placa Identificação Material: Psai-Poliestireno, Comprimento: 20CM, Altura: 15CM, Aplicação: Sinalização Visual, Espessura: 1MM, Características Adicionais 1: Formato E Texto Conforme Modelo, Fixação: Auto-Adesiva;28886441000151;S.S. PASSOS ETIQUETAS E PLACAS;001;1;170,00;170,00;0,00;340,00;6,00;1020,00;0,00;24/02/2026;25/02/2026;25/02/2027;Não;02/03/2026;02/03/2026
atas_itens_RT_2024_p3.json;2026-03-13 08:49:52;00015/2024;10673078000120-1-000014/2024-000001;10673078000120-1-000014/2024;15813205900062024;00001;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;22861;;;Serviço;Auxiliar de cozinha;08720790000191;POLO ADMINISTRACAO LTDA;001;1;4,00;4,00;0,00;8,00;41897,28;167589,12;0,00;16/07/2024;17/07/2024;17/07/2025;Não;17/07/2024;17/07/2024
atas_itens_RT_2024_p3.json;2026-03-13 08:49:52;00015/2024;10673078000120-1-000014/2024-000001;10673078000120-1-000014/2024;15813205900062024;00002;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;22861;;;Serviço;Prestação Serviço Copa / Cozinha;08720790000191;POLO ADMINISTRACAO LTDA;001;1;1,00;1,00;0,00;2,00;43718,88;43718,88;0,00;16/07/2024;17/07/2024;17/07/2025;Não;17/07/2024;17/07/2024
atas_itens_RT_2024_p3.json;2026-03-13 08:49:52;00015/2024;10673078000120-1-000014/2024-000001;10673078000120-1-000014/2024;15813205900062024;00003;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;22861;;;Serviço;Prestação Serviço Copa / Cozinha;08720790000191;POLO ADMINISTRACAO LTDA;001;1;2,00;2,00;0,00;4,00;52382,28;104764,56;0,00;16/07/2024;17/07/2024;17/07/2025;Não;17/07/2024;17/07/2024
atas_itens_RT_2024_p3.json;2026-03-13 08:49:52;00015/2024;10673078000120-1-000014/2024-000001;10673078000120-1-000014/2024;15813205900062024;00004;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;22861;;;Serviço;Prestação Serviço Copa / Cozinha;08720790000191;POLO ADMINISTRACAO LTDA;001;1;1,00;1,00;0,00;2,00;51936,36;51936,36;0,00;16/07/2024;17/07/2024;17/07/2025;Não;17/07/2024;17/07/2024
atas_itens_RT_2024_p3.json;2026-03-13 08:49:52;00015/2024;10673078000120-1-000014/2024-000001;10673078000120-1-000014/2024;15813205900062024;00020;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;22861;;;Serviço;Prestação Serviço Copa / Cozinha;08720790000191;POLO ADMINISTRACAO LTDA;001;1;2,00;2,00;0,00;4,00;41687,65;83375,30;0,00;16/07/2024;17/07/2024;17/07/2025;Não;17/07/2024;17/07/2024
atas_itens_RT_2024_p3.json;2026-03-13 08:49:52;00015/2024;10673078000120-1-000014/2024-000001;10673078000120-1-000014/2024;15813205900062024;00021;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;22861;;;Serviço;Prestação Serviço Copa / Cozinha;08720790000191;POLO ADMINISTRACAO LTDA;001;1;1,00;1,00;0,00;2,00;42615,12;42615,12;0,00;16/07/2024;17/07/2024;17/07/2025;Não;17/07/2024;17/07/2024
atas_itens_RT_2024_p3.json;2026-03-13 08:49:52;00015/2024;10673078000120-1-000014/2024-000001;10673078000120-1-000014/2024;15813205900062024;00022;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;22861;;;Serviço;Prestação Serviço Copa / Cozinha;08720790000191;POLO ADMINISTRACAO LTDA;001;1;2,00;2,00;0,00;4,00;46167,36;92334,72;0,00;16/07/2024;17/07/2024;17/07/2025;Não;17/07/2024;17/07/2024
atas_itens_RT_2024_p3.json;2026-03-13 08:49:52;00015/2024;10673078000120-1-000014/2024-000001;10673078000120-1-000014/2024;15813205900062024;00023;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;22861;;;Serviço;Prestação Serviço Copa / Cozinha;08720790000191;POLO ADMINISTRACAO LTDA;001;1;1,00;1,00;0,00;2,00;51719,88;51719,88;0,00;16/07/2024;17/07/2024;17/07/2025;Não;17/07/2024;17/07/2024
atas_itens_RT_2024_p3.json;2026-03-13 08:49:52;00015/2024;10673078000120-1-000014/2024-000001;10673078000120-1-000014/2024;15813205900062024;00028;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;22861;;;Serviço;Prestação Serviço Copa / Cozinha;08720790000191;POLO ADMINISTRACAO LTDA;001;1;3,00;3,00;0,00;6,00;43149,21;129447,63;0,00;16/07/2024;17/07/2024;17/07/2025;Não;17/07/2024;17/07/2024
atas_itens_RT_2024_p3.json;2026-03-13 08:49:52;00015/2024;10673078000120-1-000014/2024-000001;10673078000120-1-000014/2024;15813205900062024;00029;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;22861;;;Serviço;Prestação Serviço Copa / Cozinha;08720790000191;POLO ADMINISTRACAO LTDA;001;1;2,00;2,00;0,00;4,00;46570,32;93140,64;0,00;16/07/2024;17/07/2024;17/07/2025;Não;17/07/2024;17/07/2024
atas_itens_RT_2024_p3.json;2026-03-13 08:49:52;00015/2024;10673078000120-1-000014/2024-000001;10673078000120-1-000014/2024;15813205900062024;00030;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;22861;;;Serviço;Prestação Serviço Copa / Cozinha;08720790000191;POLO ADMINISTRACAO LTDA;001;1;1,00;1,00;0,00;2,00;52789,56;52789,56;0,00;16/07/2024;17/07/2024;17/07/2025;Não;17/07/2024;17/07/2024
atas_itens_RT_2024_p3.json;2026-03-13 08:49:52;00016/2024;10673078000120-1-000014/2024-000002;10673078000120-1-000014/2024;15813205900062024;00005;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;22861;;;Serviço;Prestação Serviço Copa / Cozinha;11301568000169;SETTA - SERVICOS TERCEIRIZADOS LTDA;001;1;4,00;4,00;0,00;8,00;43847,61;175390,44;0,00;18/07/2024;19/07/2024;19/07/2025;Não;19/07/2024;19/07/2024
atas_itens_RT_2024_p3.json;2026-03-13 08:49:52;00016/2024;10673078000120-1-000014/2024-000002;10673078000120-1-000014/2024;15813205900062024;00006;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;22861;;;Serviço;Prestação Serviço Copa / Cozinha;11301568000169;SETTA - SERVICOS TERCEIRIZADOS LTDA;001;1;1,00;1,00;0,00;2,00;44651,41;44651,41;0,00;18/07/2024;19/07/2024;19/07/2025;Não;19/07/2024;19/07/2024
atas_itens_RT_2024_p3.json;2026-03-13 08:49:52;00016/2024;10673078000120-1-000014/2024-000002;10673078000120-1-000014/2024;15813205900062024;00007;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;22861;;;Serviço;Prestação Serviço Copa / Cozinha;11301568000169;SETTA - SERVICOS TERCEIRIZADOS LTDA;001;1;2,00;2,00;0,00;4,00;49032,13;98064,26;0,00;18/07/2024;19/07/2024;19/07/2025;Não;19/07/2024;19/07/2024
atas_itens_RT_2024_p3.json;2026-03-13 08:49:52;00016/2024;10673078000120-1-000014/2024-000002;10673078000120-1-000014/2024;15813205900062024;00008;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;22861;;;Serviço;Prestação Serviço Copa / Cozinha;11301568000169;SETTA - SERVICOS TERCEIRIZADOS LTDA;001;1;1,00;1,00;0,00;2,00;52882,75;52882,75;0,00;18/07/2024;19/07/2024;19/07/2025;Não;19/07/2024;19/07/2024
atas_itens_RT_2024_p3.json;2026-03-13 08:49:52;00016/2024;10673078000120-1-000014/2024-000002;10673078000120-1-000014/2024;15813205900062024;00009;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;22861;;;Serviço;Prestação Serviço Copa / Cozinha;11301568000169;SETTA - SERVICOS TERCEIRIZADOS LTDA;001;1;3,00;3,00;0,00;6,00;42446,53;127339,59;0,00;18/07/2024;19/07/2024;19/07/2025;Não;19/07/2024;19/07/2024
atas_itens_RT_2024_p3.json;2026-03-13 08:49:52;00016/2024;10673078000120-1-000014/2024-000002;10673078000120-1-000014/2024;15813205900062024;00010;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;22861;;;Serviço;Prestação Serviço Copa / Cozinha;11301568000169;SETTA - SERVICOS TERCEIRIZADOS LTDA;001;1;1,00;1,00;0,00;2,00;32241,15;32241,15;0,00;18/07/2024;19/07/2024;19/07/2025;Não;19/07/2024;19/07/2024
atas_itens_RT_2024_p3.json;2026-03-13 08:49:52;00016/2024;10673078000120-1-000014/2024-000002;10673078000120-1-000014/2024;15813205900062024;00011;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;22861;;;Serviço;Prestação Serviço Copa / Cozinha;11301568000169;SETTA - SERVICOS TERCEIRIZADOS LTDA;001;1;2,00;2,00;0,00;4,00;48312,10;96624,20;0,00;18/07/2024;19/07/2024;19/07/2025;Não;19/07/2024;19/07/2024
atas_itens_RT_2024_p3.json;2026-03-13 08:49:52;00016/2024;10673078000120-1-000014/2024-000002;10673078000120-1-000014/2024;15813205900062024;00012;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;22861;;;Serviço;Prestação Serviço Copa / Cozinha;11301568000169;SETTA - SERVICOS TERCEIRIZADOS LTDA;001;1;1,00;1,00;0,00;2,00;52208,64;52208,64;0,00;18/07/2024;19/07/2024;19/07/2025;Não;19/07/2024;19/07/2024
atas_itens_RT_2024_p3.json;2026-03-13 08:49:52;00016/2024;10673078000120-1-000014/2024-000002;10673078000120-1-000014/2024;15813205900062024;00013;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;22861;;;Serviço;Prestação Serviço Copa / Cozinha;11301568000169;SETTA - SERVICOS TERCEIRIZADOS LTDA;001;1;3,00;3,00;0,00;6,00;42247,28;126741,84;0,00;18/07/2024;19/07/2024;19/07/2025;Não;19/07/2024;19/07/2024
atas_itens_RT_2024_p3.json;2026-03-13 08:49:52;00016/2024;10673078000120-1-000014/2024-000002;10673078000120-1-000014/2024;15813205900062024;00014;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;22861;;;Serviço;Prestação Serviço Copa / Cozinha;11301568000169;SETTA - SERVICOS TERCEIRIZADOS LTDA;001;1;1,00;1,00;0,00;2,00;48855,66;48855,66;0,00;18/07/2024;19/07/2024;19/07/2025;Não;19/07/2024;19/07/2024
atas_itens_RT_2024_p3.json;2026-03-13 08:49:52;00016/2024;10673078000120-1-000014/2024-000002;10673078000120-1-000014/2024;15813205900062024;00015;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;22861;;;Serviço;Prestação Serviço Copa / Cozinha;11301568000169;SETTA - SERVICOS TERCEIRIZADOS LTDA;001;1;1,00;1,00;0,00;2,00;52828,12;52828,12;0,00;18/07/2024;19/07/2024;19/07/2025;Não;19/07/2024;19/07/2024
atas_itens_RT_2024_p3.json;2026-03-13 08:49:52;00016/2024;10673078000120-1-000014/2024-000002;10673078000120-1-000014/2024;15813205900062024;00016;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;22861;;;Serviço;Prestação Serviço Copa / Cozinha;11301568000169;SETTA - SERVICOS TERCEIRIZADOS LTDA;001;1;4,00;4,00;0,00;8,00;41685,64;166742,56;0,00;18/07/2024;19/07/2024;19/07/2025;Não;19/07/2024;19/07/2024
atas_itens_RT_2024_p3.json;2026-03-13 08:49:52;00016/2024;10673078000120-1-000014/2024-000002;10673078000120-1-000014/2024;15813205900062024;00017;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;22861;;;Serviço;Prestação Serviço Copa / Cozinha;11301568000169;SETTA - SERVICOS TERCEIRIZADOS LTDA;001;1;1,00;1,00;0,00;2,00;42613,54;42613,54;0,00;18/07/2024;19/07/2024;19/07/2025;Não;19/07/2024;19/07/2024
atas_itens_RT_2024_p3.json;2026-03-13 08:49:52;00016/2024;10673078000120-1-000014/2024-000002;10673078000120-1-000014/2024;15813205900062024;00018;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;22861;;;Serviço;Prestação Serviço Copa / Cozinha;11301568000169;SETTA - SERVICOS TERCEIRIZADOS LTDA;001;1;2,00;2,00;0,00;4,00;46164,78;92329,56;0,00;18/07/2024;19/07/2024;19/07/2025;Não;19/07/2024;19/07/2024
atas_itens_RT_2024_p3.json;2026-03-13 08:49:52;00016/2024;10673078000120-1-000014/2024-000002;10673078000120-1-000014/2024;15813205900062024;00019;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;22861;;;Serviço;Prestação Serviço Copa / Cozinha;11301568000169;SETTA - SERVICOS TERCEIRIZADOS LTDA;001;1;1,00;1,00;0,00;2,00;51717,58;51717,58;0,00;18/07/2024;19/07/2024;19/07/2025;Não;19/07/2024;19/07/2024
atas_itens_RT_2024_p3.json;2026-03-13 08:49:52;00016/2024;10673078000120-1-000014/2024-000002;10673078000120-1-000014/2024;15813205900062024;00024;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;22861;;;Serviço;Prestação Serviço Copa / Cozinha;11301568000169;SETTA - SERVICOS TERCEIRIZADOS LTDA;001;1;2,00;2,00;0,00;4,00;41848,94;83697,88;0,00;18/07/2024;19/07/2024;19/07/2025;Não;19/07/2024;19/07/2024
atas_itens_RT_2024_p3.json;2026-03-13 08:49:52;00016/2024;10673078000120-1-000014/2024-000002;10673078000120-1-000014/2024;15813205900062024;00025;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;22861;;;Serviço;Prestação Serviço Copa / Cozinha;11301568000169;SETTA - SERVICOS TERCEIRIZADOS LTDA;001;1;1,00;1,00;0,00;2,00;42760,15;42760,15;0,00;18/07/2024;19/07/2024;19/07/2025;Não;19/07/2024;19/07/2024
atas_itens_RT_2024_p3.json;2026-03-13 08:49:52;00016/2024;10673078000120-1-000014/2024-000002;10673078000120-1-000014/2024;15813205900062024;00026;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;22861;;;Serviço;Prestação Serviço Copa / Cozinha;11301568000169;SETTA - SERVICOS TERCEIRIZADOS LTDA;001;1;1,00;1,00;0,00;2,00;45598,63;45598,63;0,00;18/07/2024;19/07/2024;19/07/2025;Não;19/07/2024;19/07/2024
atas_itens_RT_2024_p3.json;2026-03-13 08:49:52;00016/2024;10673078000120-1-000014/2024-000002;10673078000120-1-000014/2024;15813205900062024;00027;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;22861;;;Serviço;Prestação Serviço Copa / Cozinha;11301568000169;SETTA - SERVICOS TERCEIRIZADOS LTDA;001;1;1,00;1,00;0,00;2,00;51773,74;51773,74;0,00;18/07/2024;19/07/2024;19/07/2025;Não;19/07/2024;19/07/2024
atas_itens_RT_2024_p3.json;2026-03-13 08:49:52;00016/2024;10673078000120-1-000014/2024-000002;10673078000120-1-000014/2024;15813205900062024;00031;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;22861;;;Serviço;Prestação Serviço Copa / Cozinha;11301568000169;SETTA - SERVICOS TERCEIRIZADOS LTDA;001;1;4,00;4,00;0,00;8,00;42306,63;169226,52;0,00;18/07/2024;19/07/2024;19/07/2025;Não;19/07/2024;19/07/2024
atas_itens_RT_2024_p3.json;2026-03-13 08:49:52;00016/2024;10673078000120-1-000014/2024-000002;10673078000120-1-000014/2024;15813205900062024;00032;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;22861;;;Serviço;Prestação Serviço Copa / Cozinha;11301568000169;SETTA - SERVICOS TERCEIRIZADOS LTDA;001;1;1,00;1,00;0,00;2,00;43234,04;43234,04;0,00;18/07/2024;19/07/2024;19/07/2025;Não;19/07/2024;19/07/2024
atas_itens_RT_2024_p3.json;2026-03-13 08:49:52;00016/2024;10673078000120-1-000014/2024-000002;10673078000120-1-000014/2024;15813205900062024;00033;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;22861;;;Serviço;Prestação Serviço Copa / Cozinha;11301568000169;SETTA - SERVICOS TERCEIRIZADOS LTDA;001;1;2,00;2,00;0,00;4,00;46188,63;92377,26;0,00;18/07/2024;19/07/2024;19/07/2025;Não;19/07/2024;19/07/2024
atas_itens_RT_2024_p3.json;2026-03-13 08:49:52;00016/2024;10673078000120-1-000014/2024-000002;10673078000120-1-000014/2024;15813205900062024;00034;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;22861;;;Serviço;Prestação Serviço Copa / Cozinha;11301568000169;SETTA - SERVICOS TERCEIRIZADOS LTDA;001;1;1,00;1,00;0,00;2,00;51890,89;51890,89;0,00;18/07/2024;19/07/2024;19/07/2025;Não;19/07/2024;19/07/2024
atas_itens_RT_2025_p1.json;2026-03-13 08:28:17;00016/2025;10673078000120-1-000018/2025-000001;10673078000120-1-000018/2025;15813205901282025;00001;90128;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;280142;15150;SUPORTE PARA LIVRO;Material;SUPORTE PARA LIVRO, MATERIAL AÇO, TRATAMENTO SUPERFICIAL ANTI-FERRUGEM, ACABAMENTO SUPERFICIAL PINTURA ELETROSTÁTICA, ALTURA 16 CM, COMPRIMENTO 12 CM, LARGURA 10 CM, COR CINZA CLARO;48708835000127;TUPANCY COMERCIO E SERVICOS EM MOBILIARIO LTDA;001;1;105,00;105,00;0,00;210,00;45,00;4725,00;0,00;25/04/2025;28/04/2025;27/04/2026;Não;25/04/2025;25/04/2025
atas_itens_RT_2025_p1.json;2026-03-13 08:28:17;00016/2025;10673078000120-1-000018/2025-000001;10673078000120-1-000018/2025;15813205901282025;00002;90128;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;361958;1340;BIBLIOCANTO;Material;BIBLIOCANTO, MATERIAL CHAPA METÁLICA, LARGURA 20 CM, ALTURA 20 CM, APLICAÇÃO APOIO VERTICAL LIVROS, FORMATO EM L, COR CINZA, ACABAMENTO SUPERFICIAL PINTURA EPÓXI, PROFUNDIDADE 12 CM;34845729000180;HBO INDUSTRIA E COMERCIO DE MOVEIS DE ACO LTDA;001;1;40,00;40,00;0,00;80,00;22,00;880,00;0,00;25/04/2025;28/04/2025;27/04/2026;Não;25/04/2025;25/04/2025
atas_itens_RT_2025_p1.json;2026-03-13 08:28:17;00016/2025;10673078000120-1-000018/2025-000001;10673078000120-1-000018/2025;15813205901282025;00004;90128;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;603105;1505;PLACA SINALIZADORA;Material;PLACA SINALIZADORA, MATERIAL ACM, FORMATO RETANGULAR, LARGURA 60 CM, ALTURA 40 CM, COR BRANCA, CARACTERÍSTICAS ADICIONAIS CONFORME MODELO DO ÓRGÃO, ESPESSURA 3 MM;48708835000127;TUPANCY COMERCIO E SERVICOS EM MOBILIARIO LTDA;001;1;46,00;46,00;0,00;92,00;250,00;11500,00;0,00;25/04/2025;28/04/2025;27/04/2026;Não;25/04/2025;25/04/2025
atas_itens_RT_2025_p1.json;2026-03-13 08:28:17;00016/2025;10673078000120-1-000018/2025-000001;10673078000120-1-000018/2025;15813205901282025;00005;90128;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;258588;4586;CARRINHO DISTRIBUIÇÃO;Material;CARRINHO DISTRIBUIÇÃO, MATERIAL BANDEJA AçO, MATERIAL ESTRUTURA AçO GALVANIZADO, TIPO 3 BANDEJAS, TIPO RODÍZIO 2 FIXOS E 2 GIRATÓRIOS, APLICAÇÃO TRANSPORTE LIVROS EM BIBLIOTECA, COMPRIMENTO 50 CM, LARGURA 72 CM, ALTURA 102 CM, CARACTERÍSTICAS ADICIONAIS PINTADO EM EPÓXI POLIMERIZADO EM ESTUFA, COR CINZA;39476683000193;CLAUDIA MARIA DA SILVA COMERCIO VAREJISTA;001;1;1,00;1,00;0,00;2,00;1198,00;1198,00;0,00;25/04/2025;28/04/2025;27/04/2026;Não;25/04/2025;25/04/2025
