modulo;arquivo_origem;data_extracao;id_compra;numero_processo;numero_compra;numero_controle_pncp;uasg_codigo;uasg_nome;uasg_sigla;modalidade_codigo;modalidade_nome;lei_14133;amparo_legal;modo_disputa;situacao;objeto;responsavel_declaracao;cargo_declaracao;responsavel_ratificacao;cargo_ratificacao;valor_estimado;valor_homologado;data_publicacao;data_abertura_proposta;data_encerramento_proposta;data_alteracao
LEGADO;dispensa_PP_2020_p1.json;2026-03-11 11:53:22;15845306000132020;23347.000212.2020-23;00013/2020;;158453;IFMS CAMPUS PONTA PORÃ;PP;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Aquisição de produtos e/ou serviços com valor inferior a R$ 50.000,00;IZIDRO DOS SANTOS DE LIMA JUNIOR;Ordenador de Despesas;;;1765,58;;;;;08/04/2024
LEGADO;dispensa_PP_2020_p1.json;2026-03-11 11:53:22;15845306000162020;23347.010148.2020-99;00016/2020;;158453;IFMS CAMPUS PONTA PORÃ;PP;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Art. 2º da Lei 8.666/1993;EDISON SILVA SOSA;Assistente em Administração;;;26734,05;;;;;08/04/2024
LEGADO;dispensa_PP_2020_p1.json;2026-03-11 11:53:22;15845306000172020;23347.010813.2020-44;00017/2020;;158453;IFMS CAMPUS PONTA PORÃ;PP;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;EDISON SILVA SOSA;Assistente em Administração;;;2007,75;;;;;08/04/2024
LEGADO;dispensa_PP_2020_p1.json;2026-03-11 11:53:22;15845306000182020;23347.012973.2020-28;00018/2020;;158453;IFMS CAMPUS PONTA PORÃ;PP;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;EDISON SILVA SOSA;Assistente em Administração;;;3999,00;;;;;08/04/2024
LEGADO;dispensa_PP_2020_p1.json;2026-03-11 11:53:22;15845306000192020;23347.011875.2020;00019/2020;;158453;IFMS CAMPUS PONTA PORÃ;PP;6;Dispensa;Não;Art. 24º, Inciso XXII da Lei nº 8.666 de 21/06/1993.;;;Art. 24º, Inciso XXII da Lei nº 8.666 de 21/06/1993.;EDISON SILVA SOSA;Assistente em Administração;;;2000,00;;;;;08/04/2024
LEGADO;dispensa_RT_2016_p1.json;2026-03-11 11:45:42;15813207000342016;23347.019538.2015-67;00034/2016;;158132;IFMS REITORIA;RT;7;Inexigibilidade;Não;Art. 25º, Caput da Lei nº 8.666 de 21/06/1993.;;;Empresa pública criada para este fim.;FABRICIO ROCHA SANCHES;Gestor Financeiro;JOSE JORGE GUIMARAES GARCIA;Ordenador de Despesa por Delegação.;10000,00;;;;;08/04/2024
LEGADO;dispensa_RT_2016_p1.json;2026-03-11 11:45:42;15813206000012016;23347.000460.2016-98;00001/2016;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Valor enquadrado no limite legal.;JOSE JORGE GUIMARAES GARCIA;Ordenador de Despesas em Exercício;;;788,00;;;;;08/04/2024
LEGADO;dispensa_RT_2016_p1.json;2026-03-11 11:45:42;15813206000032016;23347.017884.2015-19;00003/2016;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LUIZ SIMAO STASZCZAK;Ordenador de Despesas;;;1380,00;;;;;08/04/2024
LEGADO;dispensa_RT_2016_p1.json;2026-03-11 11:45:42;15813206000052016;23347.003035.2016-51;00005/2016;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LUIZ SIMAO STASZCZAK;Ordenador de Despesas;;;1735,00;;;;;08/04/2024
LEGADO;dispensa_RT_2016_p1.json;2026-03-11 11:45:42;15813207000012016;23347.002496.2016-14;00001/2016;;158132;IFMS REITORIA;RT;7;Inexigibilidade;Não;Art. 25º, Caput da Lei nº 8.666 de 21/06/1993.;;;Art. 25º, Caput da Lei nº 8.666 de 21/06/1993.;JOSE JORGE GUIMARAES GARCIA;Ordenador de Despesas Substiututo;;;595,00;;;;;08/04/2024
LEGADO;dispensa_RT_2016_p1.json;2026-03-11 11:45:42;15813206000022016;23347.002338.2016-56;00002/2016;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Valor da aquisição não excede o limite estabelecido no art. 24, II, da Lei 8666/93.;JOSE JORGE GUIMARAES GARCIA;Pró-reitor de Administração-gestor Financeiro;;;1830,00;;;;;08/04/2024
LEGADO;dispensa_RT_2016_p1.json;2026-03-11 11:45:42;15813206000042016;23347.002971.2016-44;00004/2016;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Valor dentro do limite legal.;LUIZ SIMAO STASZCZAK;Ordenador de Despesas;;;600,00;;;;;08/04/2024
LEGADO;dispensa_RT_2016_p1.json;2026-03-11 11:45:42;15813206000072016;23347.006100.2016-08;00007/2016;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Valor enquadrado no limite legal.;JOSE JORGE GUIMARAES GARCIA;Ordenador de Despesas em Exercício;;;6286,00;;;;;08/04/2024
